artist,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
Melanie Martinez,"Tag, You're It",3u1FiuSpfsgVnekEMXgMwJ,,0.559,0.835,5,-5.555,0,0.0424,0.019,0.185,0.382,114.908,189027,
Taylor Swift,Look What You Made Me Do,5troof8mcGO3AafoDbk1gc,,0.766,0.709,9,-6.471,0,0.123,1.41e-05,0.126,0.506,128.07,211853,
Iggy Azalea,Black Widow,71vsEyBd4X1D5BUmLdFSVH,,0.743,0.72,11,-3.753,1,0.124,0.000386,0.109,0.519,163.99,209423,
Or3o,All Eyes on Me,0gg5h5BgdjVlXTti79TUao,,0.563,0.808,5,-4.728,0,0.0944,1.32e-06,0.282,0.372,110.023,242774,
Imagine Dragons,Believer,0pqnGHJpmpxLKifKRmU6WP,,0.776,0.78,10,-4.374,0,0.128,0.0,0.081,0.666,124.949,204347,
Mother Mother,Body,0VmREvheUiN0xgM5fJYQqp,,0.596,0.633,10,-3.602,0,0.0594,0.0,0.343,0.473,148.09,213573,
Sir Chloe,Animal,1BBe4FJtJJosVeb2BAX0XW,,0.495,0.457,7,-6.072,1,0.0306,1.25e-06,0.142,0.342,82.825,160519,
Adele,Skyfall,6VObnIkLVruX4UVyxWhlqm,,0.346,0.552,0,-6.864,0,0.0282,0.0,0.114,0.0789,75.881,286480,
Tally Hall,The Bidding,0HBrtXJohbIW4IhPZ50GmH,,0.538,0.607,9,-5.261,0,0.216,5.54e-06,0.0999,0.515,175.424,160613,
MGMT,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,,0.705,0.712,6,-6.156,1,0.0385,0.000855,0.1,0.62,97.512,299960,
The Living Tombstone,My Ordinary Life,6tMdpUXfT70TD6Eh3XfB1p,,0.648,0.827,9,-4.78,0,0.042,0.338,0.217,0.598,176.005,230895,
Alexander Rybak,Fairytale,2rzWSywjwzbysCmdOzssFR,,0.576,0.785,2,-5.359,0,0.0295,4.26e-05,0.233,0.674,107.996,182640,
Panic! At The Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet",7LtHjw9r87Chy9nBv3J7Sj,,0.427,0.737,4,-4.124,0,0.0475,0.0,0.377,0.653,116.976,196653,
Muse,Supermassive Black Hole,3lPr8ghNDBLc2uZovNyLs9,,0.668,0.921,7,-3.727,1,0.0439,0.00517,0.0877,0.782,120.0,212440,
Sam Tinnesz,Play with Fire (feat. Yacht Money),7vguMCv8uVuZLiQJ156u3Z,,0.573,0.539,2,-6.091,0,0.0322,1.16e-05,0.105,0.39,75.012,180691,
Penelope Scott,Rät,25z6kpmIwkCUqk2IORrJ5v,,0.591,0.45,5,-13.291,0,0.26,0.000116,0.147,0.304,144.201,194165,
The Living Tombstone,Discord,611nlMA40SKg9gQ4pTVXT3,,0.676,0.835,8,-4.382,0,0.044,3.04e-05,0.081,0.8,104.987,193776,
MISSIO,Twisted,4TQcARE7Fd58akNhr3N7AE,,0.577,0.789,2,-4.661,1,0.0427,0.0105,0.214,0.149,97.52,222707,
Teddy Hyde,Sex with a Ghost,1Y2583xYzwiEXDetAB7H1Q,,0.48,0.329,11,-12.487,0,0.0329,0.00165,0.244,0.385,80.375,240230,
Arctic Monkeys,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,,0.548,0.532,5,-7.596,1,0.0323,0.000263,0.217,0.405,85.03,272394,
SonReal,Can I Get A Witness,1xq57PikDPbkU2M1WK4unF,,0.774,0.587,0,-4.65,0,0.0326,0.0,0.133,0.943,99.986,196253,
Set It Off,Wolf in Sheep's Clothing (feat. William Beckett),4WXFDVe299Po8ih6Np54n2,,0.445,0.907,11,-3.894,0,0.0773,0.0,0.403,0.71,165.069,187880,
Måneskin,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,,0.75,0.608,1,-4.008,1,0.0387,0.0,0.178,0.958,132.507,173347,
Various Artists,I Wanna Be Your Dog,2SE9ICRvVuTkb3flvGQtqe,,0.487,0.914,4,-5.993,0,0.0511,0.454,0.0774,0.139,122.042,235707,
Pisse,Fahrradsattel,3svmi1v7HMlyYb7Pnossz6,,0.676,0.937,2,-7.756,1,0.0754,0.742,0.698,0.655,120.161,109049,
Mag.Lo,Team,77VHb191LLkpsYJTS2cgEc,,0.733,0.93,11,-5.772,1,0.139,0.0133,0.0662,0.691,139.927,126062,
Nelly Furtado,Maneater,4wH4dJgrsxONID6KS2tDQM,,0.796,0.777,6,-4.81,1,0.0397,0.000358,0.121,0.787,132.722,258893,
Falling In Reverse,Sexy Drug,4TncWhCfACwaIU8hllz8SQ,,0.367,0.978,5,-2.308,1,0.232,0.0,0.113,0.639,135.15,194672,
Eminem,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,,0.949,0.661,5,-4.244,0,0.0572,0.0,0.0454,0.76,104.504,284200,
Sub Urban,INFERNO,7aonAWn0J0AJ47ZU9WHCXC,,0.82,0.611,9,-5.02,0,0.122,2.5e-05,0.0684,0.637,127.883,133134,
bo en,My Time,0wZUJxxybEiafs0BIg9SAP,,0.445,0.361,5,-7.503,1,0.0941,0.0,0.112,0.0677,119.797,313969,
Ashnikko,Daisy 2.0 (feat. Hatsune Miku),0s8RXkQW9lwGEV6WlG8KDq,,0.773,0.627,11,-4.891,1,0.0452,0.0,0.234,0.523,131.021,167157,
The Beatles,Eleanor Rigby,6EOKwO6WaLal58MSsi6U4W,,0.521,0.301,4,-7.118,0,0.0356,0.0,0.398,0.621,137.382,125227,
Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,,0.728,0.783,11,-4.424,0,0.266,0.0,0.434,0.555,77.011,173381,
Dove Cameron,Boyfriend,59CfNbkERJ3NoTXDvoURjj,,0.345,0.612,7,-6.543,0,0.0608,0.0,0.194,0.232,179.773,153000,
Mother Mother,Hayloft II,0kYMwaQWABTkFff8AZjmYI,,0.326,0.866,9,-4.541,0,0.101,7.37e-06,0.0912,0.172,178.181,215040,
Mother Mother,Hayloft,2kS6td1yvmpNgZTt1q5pQq,,0.527,0.922,9,-2.666,0,0.0728,0.000162,0.422,0.49,95.975,181680,
LIZ,When I Rule the World,7nu0Lc0jJltztDxsGeoPiG,,0.768,0.633,8,-4.089,0,0.157,0.0,0.199,0.824,129.074,185813,
Lewis Blissett,Sick Thoughts,4uxJICczweCIPZkIA6AN5k,,0.609,0.675,9,-7.494,0,0.455,0.00981,0.133,0.201,183.974,200870,
Sheck Wes,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,,0.729,0.625,4,-5.266,1,0.0315,0.00986,0.248,0.261,146.034,183907,
Lil Nas X,MONTERO (Call Me By Your Name),3BZEcbdtXQSo7OrvKRJ6mb,,0.61,0.508,8,-6.682,0,0.152,0.0,0.384,0.758,178.818,137876,
Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,,0.881,0.623,1,-9.662,1,0.119,1.5e-06,0.0964,0.745,88.953,129547,
Young Fanatic,Shhh (Pew Pew) - Slowed + Reverb,24HKaFw0tAfvGiq03KRNje,,0.822,0.76,9,-7.268,0,0.117,0.00142,0.106,0.686,144.644,134014,
Majestic,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,,0.758,0.913,6,-2.926,0,0.113,6.92e-05,0.193,0.658,128.04,186210,
Masked Wolf,Astronaut In The Ocean,3Ofmpyhv5UAQ70mENzB277,,0.778,0.695,4,-6.865,0,0.0913,0.0,0.15,0.472,149.996,132780,
CJ,Whoopty,5vGLcdRuSbUhD8ScwsGSdA,,0.719,0.648,3,-7.6,0,0.125,0.0,0.127,0.66,140.201,123263,
Doja Cat,Streets,60ynsPSSKe6O3sfwRnIBRf,,0.749,0.463,11,-8.433,1,0.0842,0.0382,0.338,0.189,90.035,226987,
Travis Scott,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,,0.841,0.593,1,-7.846,1,0.0379,0.0,0.124,0.808,124.917,162803,
Kim Dracula,Paparazzi,3rchFjeKZ0bJxO7EEdM3S5,,0.677,0.685,4,-5.643,0,0.0505,0.0,0.107,0.177,91.008,192358,
blackbear,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,,0.778,0.559,6,-7.109,0,0.0776,0.0,0.399,0.678,129.989,185093,
Kieran Alleyne,Runnin Low,04f7fQILKDgLE8aHbF73VO,,0.667,0.561,2,-5.107,1,0.0324,0.0,0.132,0.1,129.972,231273,
kostromin,Моя голова винтом (My head is spinning like a screw),4KrhaZm4JRkNO4HRdLvJIG,,0.833,0.748,1,-5.963,1,0.229,1.44e-06,0.0728,0.484,119.925,140000,
JVLA,Such a Whore (Stellular Remix),6A25J9As7towpxovYryAWr,,0.624,0.614,2,-4.165,1,0.0448,0.0278,0.187,0.139,168.87,147638,
JVLA,Such a Whore (Instrumental),5XH02x5CtyL9hBUhXnRHSl,,0.735,0.78,0,-6.424,1,0.036,0.712,0.0978,0.19,99.988,125475,
Ямаджи,Minimum - Umut Dogan Remix,4wns4XvrgIzbJpuqI3XDMm,,0.7,0.707,2,-8.843,1,0.0742,0.315,0.0636,0.618,171.994,171439,
Ямаджи,Минимум - The Sumo Remix,7ynfTMcTrx1qAxDGZpErCZ,,0.866,0.577,2,-5.178,1,0.0403,0.0433,0.0738,0.271,120.035,130005,
Lox Chatterbox,Superlife,2T2t1nP72WixJKmLJgoWNY,,0.628,0.567,8,-10.449,1,0.139,2.54e-05,0.259,0.161,148.019,314595,
Pop Smoke,Invincible,792HwhrdO3ErRKL5yRe4Ge,,0.548,0.732,11,-5.652,0,0.336,0.0,0.269,0.612,142.791,127547,
TheGrimLynn,How She Walk,4DPOGe8bDiqWMDNmtu1k6K,,0.84,0.345,1,-16.285,1,0.0516,0.307,0.129,0.146,110.035,194213,
Żwirek,Arabian Night,0S18dYlmsel6hdF45rn8t9,,0.603,0.51,1,-10.868,1,0.285,0.00133,0.115,0.401,89.963,257335,
Besomorph,Monster,2HCYh0kf5Xqqijv6h4bh3H,,0.478,0.624,6,-8.249,1,0.134,0.0113,0.115,0.129,114.543,132522,
PlayaPhonk,PHONKY TOWN,0BRbI3ZMPXuj9yA7ChDGOW,,0.804,0.803,1,-4.673,1,0.346,0.786,0.119,0.339,125.0,141374,
Feder,Goodbye (feat. Lyse) - Slow Version,0Cp85ha3RN0FDytbku8nzq,,0.764,0.683,1,-5.658,0,0.0715,0.842,0.117,0.141,92.654,185173,
grandson,Blood // Water,0AUyNF6iFxMNQsNx2nhtrw,,0.51,0.882,8,-5.659,0,0.159,0.00206,0.0764,0.653,154.029,216721,
Ghostemane,Fed Up,0BV0AYGLVlu2SdjN3J9twp,,0.849,0.758,8,-7.498,1,0.256,0.695,0.147,0.0684,115.058,151625,
$uicideboy$,Kill Yourself (Part III),0kEZlJh4mK1QRfb3CT5LPk,,0.753,0.68,5,-7.092,0,0.0349,4.15e-05,0.423,0.192,105.977,145078,
Eminem,Venom - Music From The Motion Picture,3kpYJjvM8Ja6btr5hEJLWc,,0.75,0.789,0,-5.058,1,0.0647,0.0,0.501,0.467,135.954,269573,
Various Artists,The Electro Suite,7MyNaeme4s4l9MfBjRHRe6,,0.358,0.406,4,-14.583,1,0.0616,0.868,0.666,0.0823,160.071,756107,
Linius,Standard,3Zz7uGMLSSTDLK9SMnB2Hh,,0.756,0.7,7,-5.271,1,0.15,0.00486,0.102,0.373,95.009,217263,
XXXTENTACION,Look At Me!,7floNISpH8VF4z4459Qo18,,0.763,0.726,1,-6.405,1,0.282,0.0,0.0976,0.349,139.059,126346,
Kaito Shoma,Scary Garry,658QJ4p8WcbT3O7iWLpO1D,,0.812,0.974,8,-2.327,1,0.227,0.512,0.582,0.064,153.979,99748,
Ryllz,Nemesis,3S9b5ink1kHrrKql3FdDI2,,0.63,0.768,9,-4.891,1,0.0767,0.439,0.364,0.32,104.913,160530,
Mostus,New Americana,1UXrXVbD773QAizCRvPOww,,0.691,0.81,8,-9.35,1,0.0854,0.0,0.281,0.232,105.031,167293,
B3Y0NDA110DD$,Life Ain't Fair,2HP59JGIaJjuTZ6r48qG39,,0.659,0.894,7,-5.199,1,0.218,0.000111,0.413,0.407,143.026,107417,
Lewis Blissett,Sick Thoughts,4uxJICczweCIPZkIA6AN5k,,0.609,0.675,9,-7.494,0,0.455,0.00981,0.133,0.201,183.974,200870,
Sheck Wes,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,,0.729,0.625,4,-5.266,1,0.0315,0.00986,0.248,0.261,146.034,183907,
Lil Nas X,MONTERO (Call Me By Your Name),3BZEcbdtXQSo7OrvKRJ6mb,,0.61,0.508,8,-6.682,0,0.152,0.0,0.384,0.758,178.818,137876,
Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,,0.881,0.623,1,-9.662,1,0.119,1.5e-06,0.0964,0.745,88.953,129547,
Young Fanatic,Shhh (Pew Pew) - Slowed + Reverb,24HKaFw0tAfvGiq03KRNje,,0.822,0.76,9,-7.268,0,0.117,0.00142,0.106,0.686,144.644,134014,
Majestic,Rasputin,0b18g3G5spr4ZCkz7Y6Q0Q,,0.758,0.913,6,-2.926,0,0.113,6.92e-05,0.193,0.658,128.04,186210,
Masked Wolf,Astronaut In The Ocean,3Ofmpyhv5UAQ70mENzB277,,0.778,0.695,4,-6.865,0,0.0913,0.0,0.15,0.472,149.996,132780,
CJ,Whoopty,5vGLcdRuSbUhD8ScwsGSdA,,0.719,0.648,3,-7.6,0,0.125,0.0,0.127,0.66,140.201,123263,
Doja Cat,Streets,60ynsPSSKe6O3sfwRnIBRf,,0.749,0.463,11,-8.433,1,0.0842,0.0382,0.338,0.189,90.035,226987,
Travis Scott,Goosebumps - Remix,5uEYRdEIh9Bo4fpjDd4Na9,,0.841,0.593,1,-7.846,1,0.0379,0.0,0.124,0.808,124.917,162803,
Kim Dracula,Paparazzi,3rchFjeKZ0bJxO7EEdM3S5,,0.677,0.685,4,-5.643,0,0.0505,0.0,0.107,0.177,91.008,192358,
blackbear,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,,0.778,0.559,6,-7.109,0,0.0776,0.0,0.399,0.678,129.989,185093,
Kieran Alleyne,Runnin Low,04f7fQILKDgLE8aHbF73VO,,0.667,0.561,2,-5.107,1,0.0324,0.0,0.132,0.1,129.972,231273,
kostromin,Моя голова винтом (My head is spinning like a screw),4KrhaZm4JRkNO4HRdLvJIG,,0.833,0.748,1,-5.963,1,0.229,1.44e-06,0.0728,0.484,119.925,140000,
JVLA,Such a Whore (Stellular Remix),6A25J9As7towpxovYryAWr,,0.624,0.614,2,-4.165,1,0.0448,0.0278,0.187,0.139,168.87,147638,
JVLA,Such a Whore (Instrumental),5XH02x5CtyL9hBUhXnRHSl,,0.735,0.78,0,-6.424,1,0.036,0.712,0.0978,0.19,99.988,125475,
Ямаджи,Minimum - Umut Dogan Remix,4wns4XvrgIzbJpuqI3XDMm,,0.7,0.707,2,-8.843,1,0.0742,0.315,0.0636,0.618,171.994,171439,
Ямаджи,Минимум - The Sumo Remix,7ynfTMcTrx1qAxDGZpErCZ,,0.866,0.577,2,-5.178,1,0.0403,0.0433,0.0738,0.271,120.035,130005,
Lox Chatterbox,Superlife,2T2t1nP72WixJKmLJgoWNY,,0.628,0.567,8,-10.449,1,0.139,2.54e-05,0.259,0.161,148.019,314595,
Pop Smoke,Invincible,792HwhrdO3ErRKL5yRe4Ge,,0.548,0.732,11,-5.652,0,0.336,0.0,0.269,0.612,142.791,127547,
TheGrimLynn,How She Walk,4DPOGe8bDiqWMDNmtu1k6K,,0.84,0.345,1,-16.285,1,0.0516,0.307,0.129,0.146,110.035,194213,
Żwirek,Arabian Night,0S18dYlmsel6hdF45rn8t9,,0.603,0.51,1,-10.868,1,0.285,0.00133,0.115,0.401,89.963,257335,
Besomorph,Monster,2HCYh0kf5Xqqijv6h4bh3H,,0.478,0.624,6,-8.249,1,0.134,0.0113,0.115,0.129,114.543,132522,
PlayaPhonk,PHONKY TOWN,0BRbI3ZMPXuj9yA7ChDGOW,,0.804,0.803,1,-4.673,1,0.346,0.786,0.119,0.339,125.0,141374,
Feder,Goodbye (feat. Lyse) - Slow Version,0Cp85ha3RN0FDytbku8nzq,,0.764,0.683,1,-5.658,0,0.0715,0.842,0.117,0.141,92.654,185173,
grandson,Blood // Water,0AUyNF6iFxMNQsNx2nhtrw,,0.51,0.882,8,-5.659,0,0.159,0.00206,0.0764,0.653,154.029,216721,
Ghostemane,Fed Up,0BV0AYGLVlu2SdjN3J9twp,,0.849,0.758,8,-7.498,1,0.256,0.695,0.147,0.0684,115.058,151625,
$uicideboy$,Kill Yourself (Part III),0kEZlJh4mK1QRfb3CT5LPk,,0.753,0.68,5,-7.092,0,0.0349,4.15e-05,0.423,0.192,105.977,145078,
Eminem,Venom - Music From The Motion Picture,3kpYJjvM8Ja6btr5hEJLWc,,0.75,0.789,0,-5.058,1,0.0647,0.0,0.501,0.467,135.954,269573,
Various Artists,The Electro Suite,7MyNaeme4s4l9MfBjRHRe6,,0.358,0.406,4,-14.583,1,0.0616,0.868,0.666,0.0823,160.071,756107,
Linius,Standard,3Zz7uGMLSSTDLK9SMnB2Hh,,0.756,0.7,7,-5.271,1,0.15,0.00486,0.102,0.373,95.009,217263,
XXXTENTACION,Look At Me!,7floNISpH8VF4z4459Qo18,,0.763,0.726,1,-6.405,1,0.282,0.0,0.0976,0.349,139.059,126346,
Kaito Shoma,Scary Garry,658QJ4p8WcbT3O7iWLpO1D,,0.812,0.974,8,-2.327,1,0.227,0.512,0.582,0.064,153.979,99748,
Ryllz,Nemesis,3S9b5ink1kHrrKql3FdDI2,,0.63,0.768,9,-4.891,1,0.0767,0.439,0.364,0.32,104.913,160530,
Mostus,New Americana,1UXrXVbD773QAizCRvPOww,,0.691,0.81,8,-9.35,1,0.0854,0.0,0.281,0.232,105.031,167293,
B3Y0NDA110DD$,Life Ain't Fair,2HP59JGIaJjuTZ6r48qG39,,0.659,0.894,7,-5.199,1,0.218,0.000111,0.413,0.407,143.026,107417,
Bohnes,Raging on a Sunday,5rvyUmsWA1LQGHI11FaVai,,0.478,0.83,3,-6.665,0,0.071,0.000633,0.264,0.47,149.88,208881,
Sickick,Intro (Infected),7a1UiDLvw2yyuRPtANObXb,,0.524,0.563,3,-13.43,0,0.0778,0.679,0.21,0.19,178.332,294607,
MISSIO,Everybody Gets High,3nH3Gtm9GQVfiaYDr4AXji,,0.432,0.558,11,-6.843,1,0.286,0.000358,0.0924,0.46,58.748,212093,
blackbear,anxiety (with FRND),7my1wrfnHqssb3mtHEPWrI,,0.652,0.715,0,-5.919,1,0.0388,0.0,0.156,0.618,97.981,191036,
Josh A,Suicidal Thoughts,56TOfxnRzSRbFRw8J6C4IT,,0.372,0.656,1,-6.086,1,0.0776,0.0,0.418,0.15,140.171,181728,
Arizona Zervas,Helen Keller,72jjEgk6hhRDFtoWfwMFux,,0.68,0.561,1,-6.534,1,0.0929,0.0,0.103,0.341,159.951,162038,
Unlike Pluto,Riptide,2iLGveANIUf2UmYTKENlm6,,0.585,0.685,1,-6.49,0,0.0502,0.0,0.11,0.46,145.983,193973,
grandson,Best Friends,1CmhkiXegdbj3Ewizvdg2Q,,0.506,0.932,5,-6.11,0,0.11,0.0594,0.174,0.549,99.929,179840,
Thousand Foot Krutch,Courtesy Call,4iWYPj04kHXcZK0st5yzZf,,0.532,0.633,11,-5.106,0,0.0682,0.0,0.0804,0.448,164.13,236907,
grandson,Overdose,7a1D98IVXyVBKsq40imjyg,,0.529,0.686,4,-5.869,0,0.0579,0.0965,0.22,0.116,144.033,231213,
MISSIO,Twisted,4TQcARE7Fd58akNhr3N7AE,,0.577,0.789,2,-4.661,1,0.0427,0.0105,0.214,0.149,97.52,222707,
Nico Collins,Alone,0Lu9pdU9sOqI2jFwxfztCb,,0.525,0.785,2,-2.407,0,0.0455,0.0,0.103,0.47,170.116,234001,
League of Legends,RISE - Remix,2u5UWeZlAiO60lSYYME7jU,,0.477,0.777,8,-5.652,0,0.34,0.0,0.074,0.526,176.915,191864,
NEFFEX,Life,4liXEhjIpF4gkQJfHOZcGW,,0.383,0.788,4,-5.603,1,0.28,0.0,0.34,0.708,99.742,128460,
Adam Jensen,Street Fight,36pwoWh6xqOShF8X6AZmzQ,,0.716,0.738,1,-6.347,1,0.0406,0.00696,0.113,0.349,129.04,191180,
PLVTINUM,Come My Way,2Dsk7tdA833NKFC20IZJ8O,,0.718,0.726,6,-7.201,0,0.0461,0.0,0.0588,0.732,89.986,213804,
Sickick,Bermuda,5wE12WDUvty3rLhI19CZNF,,0.6,0.414,4,-10.179,0,0.204,2.05e-05,0.0584,0.364,149.949,289600,
Tommee Profitt,Only One King,2qzl10bAolDzYE505AWfIV,,0.683,0.933,2,-4.666,1,0.131,2.63e-06,0.365,0.422,143.972,210104,
Sickick,Lost My Way,6aF0hjxznYqUNbwErQttdn,,0.676,0.353,2,-7.923,0,0.0715,0.000603,0.309,0.414,74.993,236119,
grandson,thoughts & prayers,22yRdwQ4OXUlPrLGhF6ebu,,0.491,0.925,9,-2.701,1,0.0697,0.000112,0.282,0.333,150.046,225333,
Prismo,Too Close,1MhWIYwoOZM8SWDKzdNrrL,,0.663,0.786,7,-6.177,1,0.0458,0.000192,0.0892,0.528,140.076,201862,
Jaymes Young,Infinity,1SOClUWhOi8vHZYMz3GluK,,0.671,0.673,11,-6.941,0,0.0444,5.29e-05,0.304,0.494,121.963,237720,
Set It Off,Killer In The Mirror,0x2TYePnFyfZ9ajY2WMkby,,0.551,0.948,1,-3.816,0,0.097,0.0,0.408,0.693,90.033,215000,
Unlike Pluto,Dosage,7ulIkf1kYCXxzFxCD2yOCh,,0.576,0.78,9,-7.645,0,0.0326,9.55e-05,0.103,0.315,76.992,177662,
MISSIO,I Don't Even Care About You,1WqufDaYuPfploeAnwZuGI,,0.539,0.704,11,-6.861,0,0.045,0.00368,0.0782,0.185,145.056,215413,
Unlike Pluto,Dollar For Your Sadness,29NYSONJPzdia0UQswOAKW,,0.483,0.564,11,-8.203,0,0.0466,0.000496,0.151,0.278,99.924,185100,
Arrested Youth,My Friends Are Robots,3KlizfYIRTmPuvqbNs6VSA,,0.544,0.574,0,-8.363,0,0.0299,0.000155,0.214,0.0902,100.059,188529,
The Seige,I Am Defiant,4ePKbzLwkIBslceokt2iXZ,,0.477,0.859,6,-3.649,1,0.264,0.0,0.71,0.504,125.044,248880,
Arc North,Horns (Arc North Remix),2vujPL9jOWisAKM4yCrTPL,,0.286,0.769,6,-4.609,0,0.126,0.0,0.132,0.201,169.939,225897,
grandson,Bury Me Face Down,0LSzBkkQZZkwV656r6etLg,,0.39,0.629,1,-4.876,0,0.0469,4.12e-05,0.0658,0.162,141.983,231667,
Bryce Fox,SAD!,0ynKC1w877Vqt6cRBsUPaO,,0.509,0.501,8,-7.503,1,0.0556,0.0,0.0936,0.5,73.179,172027,
Unlike Pluto,Villain Of My Own Story,1KZZezZg99LVBcfgjTfhFg,,0.317,0.363,4,-7.199,0,0.0299,0.317,0.114,0.0435,75.442,195200,
Set It Off,Midnight Thoughts,6BTra8Fue43w5lS1eEibvo,,0.61,0.827,9,-4.266,0,0.0302,0.0,0.157,0.553,105.991,177387,
Taska Black,Running Away,5HbTUbKSPeNh75aKSW66OF,,0.51,0.812,2,-5.782,0,0.0744,0.133,0.166,0.151,159.885,185813,
Unlike Pluto,No Rainbows In The Desert,3R2XdDHd8QsanrmYD63lxP,,0.609,0.756,1,-7.071,0,0.0587,1.48e-05,0.0795,0.52,92.54,220541,
grandson,Apologize,1JG8pJ7G8qJiy98DzCBL2E,,0.535,0.836,2,-5.593,1,0.0746,0.0,0.102,0.443,85.005,198694,
grandson,Is This What You Wanted,5mMSj2y7aUBnXdL0AuH4hl,,0.493,0.742,1,-7.452,1,0.0823,0.000286,0.185,0.182,94.024,222861,
grandson,Darkside,3JyvSSU0VnlMUsQckyEVfX,,0.497,0.701,7,-6.834,1,0.119,0.000287,0.352,0.18,76.918,229531,
grandson,Oh No!!!,1o7fEkmVNWFiBOunYE4flT,,0.609,0.659,2,-7.218,1,0.0442,0.000292,0.161,0.522,80.996,215035,
The Score,Stay,4y2a8Gi924VQXgHdZQlXQd,,0.519,0.421,0,-6.386,1,0.0444,0.0,0.0387,0.361,175.933,181114,
Unlike Pluto,Now I Don't Care,6B2517C1r5C4nihT94D2Cb,,0.66,0.662,6,-6.465,0,0.037,0.0,0.0899,0.317,81.008,223704,
Call Me Karizma,Serotonin,5sE7mswGnR5LJxhwgXL9ql,,0.47,0.418,5,-9.299,0,0.176,0.000196,0.159,0.224,77.759,156813,
Adam Jensen,Bad Luck,3ZvF3tAfhNJHiKrSJd4TFG,,0.557,0.882,7,-4.087,0,0.199,0.0,0.0672,0.684,168.004,202370,
grandson,6:00,3PTBfw2zgvY9HjpBU8VoFz,,0.292,0.81,4,-6.365,1,0.213,0.000598,0.3,0.349,96.152,266240,
grandson,Rock Bottom,0Fc7ESmkM02PDH5NnPaS5S,,0.517,0.702,0,-6.842,1,0.0424,0.00165,0.204,0.244,176.088,219207,
YUNGBLUD,California,1Tc3kbOaPzpY8y9phWaVDx,,0.428,0.673,2,-5.362,0,0.159,0.0,0.153,0.461,182.223,231653,
Zero 9:36,Leave The Light On,5ngkxE4PtED8B5OOYnkeyu,,0.679,0.559,9,-7.248,0,0.0407,0.0,0.25,0.522,130.042,184615,
grandson,Put Me Under,0WaWNS2ePQ79aARfDi6cQ2,,0.424,0.781,1,-6.652,1,0.109,6.3e-05,0.346,0.275,174.228,191613,
grandson,Die Young,0C7RjrX0Jtg7qRaqkO8Xpp,,0.45,0.865,4,-4.261,1,0.0506,0.021,0.229,0.226,144.004,266509,
grandson,War,1IqYyJ37a3gUr0NC2vOD2b,,0.369,0.835,1,-4.462,0,0.0777,0.0523,0.253,0.525,160.156,211500,
grandson,Stigmata,2dmPVqFpmhNuggEB3niC9S,,0.469,0.862,4,-6.48,0,0.109,0.000322,0.0661,0.322,87.048,217459,
grandson,Fallin (Temptation),1pyljdnXoCMK6KBchy8WCk,,0.409,0.595,5,-8.845,1,0.177,3.6e-05,0.233,0.152,93.48,180442,
The Score,Stronger,0VeoSHlgashtg5JYPJjl15,,0.267,0.67,2,-4.688,0,0.0807,0.0,0.312,0.114,191.883,190987,
The Score,Glory,6hypt8VPJxeMXTTcRUHS86,,0.564,0.613,11,-5.055,1,0.0318,3.22e-06,0.0825,0.48,84.951,166693,
The Score,Rush,2xrW6sZRmahuSAQMxO4BmJ,,0.7,0.703,7,-4.794,0,0.0308,0.0,0.0981,0.338,90.018,176444,
The Score,In My Bones,6e7HeiJ73JX3VWTWsElnIr,,0.579,0.678,3,-7.422,0,0.0289,0.00114,0.132,0.453,84.076,169121,
The Score,Run Like A Rebel,236TyaLwvucMJUN2BeFkWU,,0.528,0.65,3,-7.449,0,0.147,6.68e-06,0.33,0.36,90.279,166389,
The Score,Hunger,7q5ArsR0Yoz4Te9RyN32lK,,0.429,0.764,11,-5.077,1,0.0643,0.0,0.124,0.505,189.706,123657,
Matt Maeson,Me and My Friends Are Lonely,1lLGOHbOgsrJ2tFQYKNK44,,0.668,0.491,0,-8.997,0,0.111,0.0,0.15,0.49,74.028,180320,
The Score,Under The Pressure,2qdjgXaSMJrG6bRc2Qt6oS,,0.487,0.833,8,-5.383,1,0.267,6.04e-05,0.241,0.537,191.929,207013,
grandson,Kiss Bang,20UffSyFaybW0xW04IhSbL,,0.322,0.832,6,-4.36,0,0.0731,0.218,0.364,0.322,78.721,172941,
The Score,The Fear,2cppGOIz0cuDnKoGzrDsJQ,,0.498,0.628,7,-5.709,0,0.0317,0.0,0.362,0.218,138.099,183853,
